Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
6.3281250000e-001,4.1753847656e+003,4.2343588867e+003,4.1830771484e+003,4.1846152344e+003,4.1456411133e+003,4.1584614258e+003,4.0702563477e+003,4.1456411133e+003,4.1846152344e+003,4.0348718262e+003,4.1717949219e+003,4.1717949219e+003,4.0205129395e+003,4.1666665039e+003,
6.4062500000e-001,4.1748715820e+003,4.2307690430e+003,4.1835898438e+003,4.1830771484e+003,4.1297436523e+003,4.1594873047e+003,4.0697436523e+003,4.1446152344e+003,4.1846152344e+003,4.0430769043e+003,4.1769228516e+003,4.1743588867e+003,4.0246154785e+003,4.1671796875e+003,
6.4843750000e-001,4.1805126953e+003,4.2210258789e+003,4.1846152344e+003,4.1830771484e+003,4.0969228516e+003,4.1569228516e+003,4.0630769043e+003,4.1374360352e+003,4.1841025391e+003,4.0471794434e+003,4.1728203125e+003,4.1779487305e+003,4.0225642090e+003,4.1692309570e+003,
6.5625000000e-001,4.1820512695e+003,4.2158974609e+003,4.1835898438e+003,4.1830771484e+003,4.1071796875e+003,4.1564101563e+003,4.0835898438e+003,4.1317949219e+003,4.1841025391e+003,4.0512819824e+003,4.1682050781e+003,4.1769228516e+003,4.0348718262e+003,4.1697436523e+003,
6.6406250000e-001,4.1779487305e+003,4.2200000000e+003,4.1830771484e+003,4.1830771484e+003,4.1328203125e+003,4.1574360352e+003,4.0984614258e+003,4.1271796875e+003,4.1851284180e+003,4.0630769043e+003,4.1707690430e+003,4.1723076172e+003,4.0420512695e+003,4.1666665039e+003,
6.7187500000e-001,4.1774360352e+003,4.2205126953e+003,4.1825639648e+003,4.1835898438e+003,4.1179487305e+003,4.1558974609e+003,4.0605129395e+003,4.1174360352e+003,4.1835898438e+003,4.0502563477e+003,4.1712822266e+003,4.1743588867e+003,4.0276923828e+003,4.1687177734e+003,
6.7968750000e-001,4.1774360352e+003,4.2092309570e+003,4.1820512695e+003,4.1835898438e+003,4.0794870605e+003,4.1543588867e+003,4.0333332520e+003,4.1143588867e+003,4.1820512695e+003,4.0071794434e+003,4.1692309570e+003,4.1758974609e+003,4.0194870605e+003,4.1676923828e+003,
6.8750000000e-001,4.1779487305e+003,4.2051284180e+003,4.1830771484e+003,4.1835898438e+003,4.0964101563e+003,4.1533334961e+003,4.0635898438e+003,4.1328203125e+003,4.1851284180e+003,4.0061538086e+003,4.1702563477e+003,4.1769228516e+003,4.0364101563e+003,4.1676923828e+003,
6.9531250000e-001,4.1800000000e+003,4.2153847656e+003,4.1841025391e+003,4.1841025391e+003,4.1369228516e+003,4.1548715820e+003,4.0815385742e+003,4.1564101563e+003,4.1861538086e+003,4.0456411133e+003,4.1692309570e+003,4.1774360352e+003,4.0487180176e+003,4.1682050781e+003,
7.0312500000e-001,4.1779487305e+003,4.2174360352e+003,4.1825639648e+003,4.1820512695e+003,4.1323076172e+003,4.1600000000e+003,4.0682050781e+003,4.1574360352e+003,4.1841025391e+003,4.0600000000e+003,4.1682050781e+003,4.1748715820e+003,4.0435898438e+003,4.1651284180e+003,
7.1093750000e-001,4.1789741211e+003,4.2066665039e+003,4.1820512695e+003,4.1841025391e+003,4.1174360352e+003,4.1605126953e+003,4.0723076172e+003,4.1430771484e+003,4.1830771484e+003,4.0446154785e+003,4.1697436523e+003,4.1784614258e+003,4.0405129395e+003,4.1682050781e+003,
7.1875000000e-001,4.1800000000e+003,4.2000000000e+003,4.1830771484e+003,4.1846152344e+003,4.1205126953e+003,4.1564101563e+003,4.0866667480e+003,4.1410258789e+003,4.1846152344e+003,4.0482050781e+003,4.1682050781e+003,4.1764101563e+003,4.0482050781e+003,4.1676923828e+003,
7.2656250000e-001,4.1784614258e+003,4.2000000000e+003,4.1820512695e+003,4.1738461914e+003,4.1005126953e+003,4.1548715820e+003,4.0784614258e+003,4.1353847656e+003,4.1835898438e+003,4.0446154785e+003,4.1676923828e+003,4.1692309570e+003,4.0476923828e+003,4.1651284180e+003,
7.3437500000e-001,4.1779487305e+003,4.1994873047e+003,4.1810258789e+003,4.1717949219e+003,4.0779487305e+003,4.1553847656e+003,4.0728205566e+003,4.1256411133e+003,4.1830771484e+003,4.0225642090e+003,4.1692309570e+003,4.1723076172e+003,4.0348718262e+003,4.1676923828e+003,
7.4218750000e-001,4.1784614258e+003,4.1958974609e+003,4.1820512695e+003,4.1825639648e+003,4.1010258789e+003,4.1553847656e+003,4.0866667480e+003,4.1348715820e+003,4.1830771484e+003,4.0410256348e+003,4.1692309570e+003,4.1764101563e+003,4.0394870605e+003,4.1666665039e+003,
7.5000000000e-001,4.1805126953e+003,4.1928203125e+003,4.1835898438e+003,4.1856411133e+003,4.1251284180e+003,4.1558974609e+003,4.0800000000e+003,4.1400000000e+003,4.1830771484e+003,4.0610256348e+003,4.1692309570e+003,4.1764101563e+003,4.0523076172e+003,4.1661538086e+003,
7.5781250000e-001,4.1789741211e+003,4.1974360352e+003,4.1820512695e+003,4.1820512695e+003,4.1056411133e+003,4.1569228516e+003,4.0558974609e+003,4.1282050781e+003,4.1846152344e+003,4.0333332520e+003,4.1676923828e+003,4.1728203125e+003,4.0430769043e+003,4.1666665039e+003,
7.6562500000e-001,4.1784614258e+003,4.2025639648e+003,4.1815385742e+003,4.1835898438e+003,4.0676923828e+003,4.1553847656e+003,4.0538461914e+003,4.1148715820e+003,4.1846152344e+003,4.0025642090e+003,4.1682050781e+003,4.1743588867e+003,4.0184614258e+003,4.1656411133e+003,
7.7343750000e-001,4.1805126953e+003,4.2015385742e+003,4.1861538086e+003,4.1846152344e+003,4.0569230957e+003,4.1538461914e+003,4.0564101563e+003,4.1102563477e+003,4.1835898438e+003,4.0025642090e+003,4.1712822266e+003,4.1784614258e+003,4.0082050781e+003,4.1656411133e+003,
7.8125000000e-001,4.1784614258e+003,4.1958974609e+003,4.1805126953e+003,4.1820512695e+003,4.0579487305e+003,4.1548715820e+003,4.0420512695e+003,4.1128203125e+003,4.1830771484e+003,3.9984614258e+003,4.1682050781e+003,4.1728203125e+003,4.0071794434e+003,4.1656411133e+003,
7.8906250000e-001,4.1794873047e+003,4.1943588867e+003,4.1743588867e+003,4.1835898438e+003,4.0671794434e+003,4.1558974609e+003,4.0553845215e+003,4.1184614258e+003,4.1835898438e+003,3.9846154785e+003,4.1666665039e+003,4.1717949219e+003,4.0020512695e+003,4.1697436523e+003,
7.9687500000e-001,4.1805126953e+003,4.1979487305e+003,4.1810258789e+003,4.1841025391e+003,4.1174360352e+003,4.1548715820e+003,4.0830769043e+003,4.1148715820e+003,4.1841025391e+003,3.9810256348e+003,4.1702563477e+003,4.1748715820e+003,4.0097436523e+003,4.1692309570e+003,
8.0468750000e-001,4.1784614258e+003,4.2010258789e+003,4.1800000000e+003,4.1825639648e+003,4.1230771484e+003,4.1538461914e+003,4.0543588867e+003,4.0974360352e+003,4.1841025391e+003,3.9815385742e+003,4.1702563477e+003,4.1733334961e+003,4.0143588867e+003,4.1676923828e+003,
8.1250000000e-001,4.1794873047e+003,4.2005126953e+003,4.1774360352e+003,4.1825639648e+003,4.0861538086e+003,4.1558974609e+003,4.0184614258e+003,4.0933332520e+003,4.1846152344e+003,4.0020512695e+003,4.1676923828e+003,4.1753847656e+003,4.0035898438e+003,4.1748715820e+003,
8.2031250000e-001,4.1815385742e+003,4.2000000000e+003,4.1794873047e+003,4.1835898438e+003,4.0928205566e+003,4.1564101563e+003,4.0461538086e+003,4.1107690430e+003,4.1851284180e+003,4.0251281738e+003,4.1682050781e+003,4.1764101563e+003,4.0005129395e+003,4.1758974609e+003,
8.2812500000e-001,4.1784614258e+003,4.2010258789e+003,4.1789741211e+003,4.1830771484e+003,4.1005126953e+003,4.1558974609e+003,4.0589743652e+003,4.1153847656e+003,4.1851284180e+003,3.9953845215e+003,4.1692309570e+003,4.1753847656e+003,4.0056411133e+003,4.1764101563e+003,
8.3593750000e-001,4.1774360352e+003,4.1994873047e+003,4.1794873047e+003,4.1820512695e+003,4.0830769043e+003,4.1543588867e+003,4.0256411133e+003,4.1051284180e+003,4.1846152344e+003,3.9600000000e+003,4.1676923828e+003,4.1717949219e+003,4.0015385742e+003,4.1779487305e+003,
8.4375000000e-001,4.1805126953e+003,4.2010258789e+003,4.1784614258e+003,4.1825639648e+003,4.1158974609e+003,4.1528203125e+003,4.0328205566e+003,4.1189741211e+003,4.1830771484e+003,3.9805129395e+003,4.1687177734e+003,4.1692309570e+003,4.0138461914e+003,4.1789741211e+003,
8.5156250000e-001,4.1800000000e+003,4.2030771484e+003,4.1789741211e+003,4.1825639648e+003,4.1451284180e+003,4.1594873047e+003,4.0702563477e+003,4.1400000000e+003,4.1830771484e+003,4.0005129395e+003,4.1702563477e+003,4.1743588867e+003,4.0292307129e+003,4.1820512695e+003,
8.5937500000e-001,4.1769228516e+003,4.1989741211e+003,4.1794873047e+003,4.1825639648e+003,4.1138461914e+003,4.1641025391e+003,4.0769230957e+003,4.1353847656e+003,4.1830771484e+003,4.0020512695e+003,4.1666665039e+003,4.1758974609e+003,4.0235898438e+003,4.1815385742e+003,
8.6718750000e-001,4.1810258789e+003,4.1994873047e+003,4.1789741211e+003,4.1825639648e+003,4.1210258789e+003,4.1615385742e+003,4.0841025391e+003,4.1384614258e+003,4.1820512695e+003,4.0230769043e+003,4.1666665039e+003,4.1769228516e+003,4.0297436523e+003,4.1841025391e+003,
8.7500000000e-001,4.1830771484e+003,4.2010258789e+003,4.1774360352e+003,4.1825639648e+003,4.1502563477e+003,4.1620512695e+003,4.0928205566e+003,4.1456411133e+003,4.1820512695e+003,4.0446154785e+003,4.1687177734e+003,4.1789741211e+003,4.0430769043e+003,4.1871796875e+003,
8.8281250000e-001,4.1789741211e+003,4.1958974609e+003,4.1769228516e+003,4.1825639648e+003,4.1302563477e+003,4.1615385742e+003,4.0789743652e+003,4.1292309570e+003,4.1841025391e+003,4.0389743652e+003,4.1625639648e+003,4.1758974609e+003,4.0425642090e+003,4.1846152344e+003,
8.9062500000e-001,4.1805126953e+003,4.1953847656e+003,4.1789741211e+003,4.1825639648e+003,4.1082050781e+003,4.1558974609e+003,4.0707692871e+003,4.1133334961e+003,4.1841025391e+003,4.0297436523e+003,4.1600000000e+003,4.1712822266e+003,4.0400000000e+003,4.1851284180e+003,
8.9843750000e-001,4.1820512695e+003,4.1969228516e+003,4.1800000000e+003,4.1825639648e+003,4.1179487305e+003,4.1543588867e+003,4.0764101563e+003,4.1128203125e+003,4.1825639648e+003,4.0276923828e+003,4.1646152344e+003,4.1687177734e+003,4.0425642090e+003,4.1851284180e+003,
9.0625000000e-001,4.1815385742e+003,4.1892309570e+003,4.1789741211e+003,4.1825639648e+003,4.1153847656e+003,4.1574360352e+003,4.0656411133e+003,4.1087177734e+003,4.1835898438e+003,4.0133332520e+003,4.1656411133e+003,4.1738461914e+003,4.0358974609e+003,4.1866665039e+003,
9.1406250000e-001,4.1820512695e+003,4.1851284180e+003,4.1774360352e+003,4.1830771484e+003,4.0958974609e+003,4.1574360352e+003,4.0528205566e+003,4.1035898438e+003,4.1841025391e+003,3.9907692871e+003,4.1656411133e+003,4.1748715820e+003,4.0282050781e+003,4.1882050781e+003,
9.2187500000e-001,4.1794873047e+003,4.1892309570e+003,4.1769228516e+003,4.1820512695e+003,4.1200000000e+003,4.1564101563e+003,4.0615385742e+003,4.1112822266e+003,4.1841025391e+003,3.9948718262e+003,4.1676923828e+003,4.1712822266e+003,4.0358974609e+003,4.1856411133e+003,
9.2968750000e-001,4.1784614258e+003,4.1882050781e+003,4.1784614258e+003,4.1825639648e+003,4.1323076172e+003,4.1548715820e+003,4.0656411133e+003,4.1082050781e+003,4.1841025391e+003,4.0076923828e+003,4.1712822266e+003,4.1743588867e+003,4.0384614258e+003,4.1856411133e+003,
9.3750000000e-001,4.1789741211e+003,4.1835898438e+003,4.1769228516e+003,4.1851284180e+003,4.0907692871e+003,4.1548715820e+003,4.0594870605e+003,4.0907692871e+003,4.1830771484e+003,3.9902563477e+003,4.1656411133e+003,4.1738461914e+003,4.0307692871e+003,4.1846152344e+003,
9.4531250000e-001,4.1794873047e+003,4.1841025391e+003,4.1753847656e+003,4.1841025391e+003,4.0615385742e+003,4.1564101563e+003,4.0543588867e+003,4.0969228516e+003,4.1815385742e+003,3.9687180176e+003,4.1589741211e+003,4.1723076172e+003,4.0282050781e+003,4.1861538086e+003,
9.5312500000e-001,4.1805126953e+003,4.1851284180e+003,4.1784614258e+003,4.1825639648e+003,4.0682050781e+003,4.1538461914e+003,4.0523076172e+003,4.1082050781e+003,4.1830771484e+003,3.9697436523e+003,4.1635898438e+003,4.1738461914e+003,4.0348718262e+003,4.1882050781e+003,
9.6093750000e-001,4.1789741211e+003,4.1846152344e+003,4.1779487305e+003,4.1835898438e+003,4.0907692871e+003,4.1589741211e+003,4.0584614258e+003,4.0964101563e+003,4.1835898438e+003,3.9887180176e+003,4.1697436523e+003,4.1687177734e+003,4.0358974609e+003,4.1861538086e+003,
9.6875000000e-001,4.1800000000e+003,4.1835898438e+003,4.1774360352e+003,4.1846152344e+003,4.1379487305e+003,4.1676923828e+003,4.0774357910e+003,4.1035898438e+003,4.1835898438e+003,4.0082050781e+003,4.1682050781e+003,4.1733334961e+003,4.0405129395e+003,4.1887177734e+003,
9.7656250000e-001,4.1810258789e+003,4.1892309570e+003,4.1794873047e+003,4.1830771484e+003,4.1830771484e+003,4.1682050781e+003,4.0979487305e+003,4.1415385742e+003,4.1835898438e+003,4.0220512695e+003,4.1666665039e+003,4.1794873047e+003,4.0646154785e+003,4.1882050781e+003,
9.8437500000e-001,4.1805126953e+003,4.1923076172e+003,4.1789741211e+003,4.1820512695e+003,4.1476923828e+003,4.1661538086e+003,4.0912819824e+003,4.1389741211e+003,4.1841025391e+003,4.0210256348e+003,4.1707690430e+003,4.1753847656e+003,4.0758974609e+003,4.1846152344e+003,
9.9218750000e-001,4.1789741211e+003,4.1846152344e+003,4.1784614258e+003,4.1835898438e+003,4.0943588867e+003,4.1676923828e+003,4.0764101563e+003,4.1087177734e+003,4.1841025391e+003,4.0005129395e+003,4.1707690430e+003,4.1723076172e+003,4.0589743652e+003,4.1856411133e+003,
1.0000000000e+000,4.1764101563e+003,4.1871796875e+003,4.1779487305e+003,4.1820512695e+003,4.1282050781e+003,4.1676923828e+003,4.0907692871e+003,4.1210258789e+003,4.1841025391e+003,3.9989743652e+003,4.1682050781e+003,4.1733334961e+003,4.0635898438e+003,4.1841025391e+003,
1.0078125000e+000,4.1779487305e+003,4.2000000000e+003,4.1779487305e+003,4.1825639648e+003,4.1723076172e+003,4.1666665039e+003,4.0994873047e+003,4.1405126953e+003,4.1835898438e+003,4.0235898438e+003,4.1687177734e+003,4.1758974609e+003,4.0835898438e+003,4.1846152344e+003,
1.0156250000e+000,4.1805126953e+003,4.2071796875e+003,4.1779487305e+003,4.1856411133e+003,4.1876923828e+003,4.1671796875e+003,4.1000000000e+003,4.1461538086e+003,4.1835898438e+003,4.0589743652e+003,4.1692309570e+003,4.1743588867e+003,4.0861538086e+003,4.1851284180e+003,
1.0234375000e+000,4.1774360352e+003,4.2046152344e+003,4.1769228516e+003,4.1774360352e+003,4.1887177734e+003,4.1666665039e+003,4.1128203125e+003,4.1523076172e+003,4.1835898438e+003,4.0738461914e+003,4.1712822266e+003,4.1728203125e+003,4.0876923828e+003,4.1851284180e+003,
1.0312500000e+000,4.1764101563e+003,4.1907690430e+003,4.1764101563e+003,4.1758974609e+003,4.1605126953e+003,4.1666665039e+003,4.1133334961e+003,4.1451284180e+003,4.1825639648e+003,4.0641025391e+003,4.1692309570e+003,4.1748715820e+003,4.0902563477e+003,4.1882050781e+003,
1.0390625000e+000,4.1764101563e+003,4.1851284180e+003,4.1764101563e+003,4.1784614258e+003,4.1625639648e+003,4.1666665039e+003,4.1076923828e+003,4.1492309570e+003,4.1820512695e+003,4.0738461914e+003,4.1661538086e+003,4.1728203125e+003,4.0871794434e+003,4.1861538086e+003,
1.0468750000e+000,4.1784614258e+003,4.1989741211e+003,4.1774360352e+003,4.1758974609e+003,4.1974360352e+003,4.1666665039e+003,4.1138461914e+003,4.1610258789e+003,4.1825639648e+003,4.0794870605e+003,4.1682050781e+003,4.1743588867e+003,4.0928205566e+003,4.1892309570e+003,
1.0546875000e+000,4.1794873047e+003,4.2041025391e+003,4.1758974609e+003,4.1794873047e+003,4.1748715820e+003,4.1666665039e+003,4.1169228516e+003,4.1482050781e+003,4.1825639648e+003,4.0600000000e+003,4.1682050781e+003,4.1738461914e+003,4.0953845215e+003,4.1917949219e+003,
1.0625000000e+000,4.1769228516e+003,4.1938461914e+003,4.1769228516e+003,4.1825639648e+003,4.1343588867e+003,4.1666665039e+003,4.1153847656e+003,4.1482050781e+003,4.1835898438e+003,4.0682050781e+003,4.1666665039e+003,4.1712822266e+003,4.0969228516e+003,4.1866665039e+003,
1.0703125000e+000,4.1794873047e+003,4.1958974609e+003,4.1810258789e+003,4.1815385742e+003,4.1712822266e+003,4.1666665039e+003,4.1179487305e+003,4.1661538086e+003,4.1841025391e+003,4.0907692871e+003,4.1687177734e+003,4.1758974609e+003,4.1174360352e+003,4.1856411133e+003,
1.0781250000e+000,4.1789741211e+003,4.2046152344e+003,4.1784614258e+003,4.1784614258e+003,4.2251284180e+003,4.1666665039e+003,4.1266665039e+003,4.1671796875e+003,4.1825639648e+003,4.0917949219e+003,4.1702563477e+003,4.1743588867e+003,4.1389741211e+003,4.1856411133e+003,
1.0859375000e+000,4.1774360352e+003,4.1989741211e+003,4.1774360352e+003,4.1774360352e+003,4.2071796875e+003,4.1666665039e+003,4.1312822266e+003,4.1666665039e+003,4.1835898438e+003,4.0974360352e+003,4.1697436523e+003,4.1738461914e+003,4.1302563477e+003,4.1876923828e+003,
1.0937500000e+000,4.1810258789e+003,4.1887177734e+003,4.1794873047e+003,4.1810258789e+003,4.1482050781e+003,4.1661538086e+003,4.1220512695e+003,4.1676923828e+003,4.1800000000e+003,4.1051284180e+003,4.1687177734e+003,4.1764101563e+003,4.1128203125e+003,4.1866665039e+003,
1.1015625000e+000,4.1800000000e+003,4.1892309570e+003,4.1764101563e+003,4.1825639648e+003,4.1369228516e+003,4.1676923828e+003,4.1261538086e+003,4.1651284180e+003,4.1753847656e+003,4.1107690430e+003,4.1630771484e+003,4.1717949219e+003,4.1189741211e+003,4.1820512695e+003,
1.1093750000e+000,4.1800000000e+003,4.1964101563e+003,4.1764101563e+003,4.1805126953e+003,4.1835898438e+003,4.1692309570e+003,4.1487177734e+003,4.1682050781e+003,4.1800000000e+003,4.1241025391e+003,4.1646152344e+003,4.1712822266e+003,4.1307690430e+003,4.1866665039e+003,
1.1171875000e+000,4.1784614258e+003,4.2005126953e+003,4.1769228516e+003,4.1805126953e+003,4.1979487305e+003,4.1682050781e+003,4.1630771484e+003,4.1892309570e+003,4.1856411133e+003,4.1220512695e+003,4.1682050781e+003,4.1743588867e+003,4.1374360352e+003,4.1871796875e+003,
1.1250000000e+000,4.1764101563e+003,4.2015385742e+003,4.1758974609e+003,4.1861538086e+003,4.1748715820e+003,4.1656411133e+003,4.1641025391e+003,4.2066665039e+003,4.1841025391e+003,4.1169228516e+003,4.1651284180e+003,4.1748715820e+003,4.1415385742e+003,4.1841025391e+003,
1.1328125000e+000,4.1830771484e+003,4.1969228516e+003,4.1784614258e+003,4.1856411133e+003,4.1743588867e+003,4.1646152344e+003,4.1507690430e+003,4.1887177734e+003,4.1810258789e+003,4.1215385742e+003,4.1646152344e+003,4.1697436523e+003,4.1328203125e+003,4.1851284180e+003,
1.1406250000e+000,4.1841025391e+003,4.1876923828e+003,4.1784614258e+003,4.1800000000e+003,4.1830771484e+003,4.1666665039e+003,4.1400000000e+003,4.1605126953e+003,4.1810258789e+003,4.1051284180e+003,4.1646152344e+003,4.1687177734e+003,4.1225639648e+003,4.1871796875e+003,
1.1484375000e+000,4.1810258789e+003,4.1866665039e+003,4.1769228516e+003,4.1810258789e+003,4.1784614258e+003,4.1702563477e+003,4.1435898438e+003,4.1584614258e+003,4.1830771484e+003,4.0917949219e+003,4.1646152344e+003,4.1774360352e+003,4.1261538086e+003,4.1917949219e+003,
1.1562500000e+000,4.1805126953e+003,4.1887177734e+003,4.1758974609e+003,4.1794873047e+003,4.1851284180e+003,4.1702563477e+003,4.1492309570e+003,4.1697436523e+003,4.1841025391e+003,4.1066665039e+003,4.1661538086e+003,4.1743588867e+003,4.1317949219e+003,4.1882050781e+003,
1.1640625000e+000,4.1820512695e+003,4.1830771484e+003,4.1769228516e+003,4.1764101563e+003,4.1646152344e+003,4.1676923828e+003,4.1400000000e+003,4.1594873047e+003,4.1830771484e+003,4.0902563477e+003,4.1697436523e+003,4.1697436523e+003,4.1194873047e+003,4.1841025391e+003,
1.1718750000e+000,4.1830771484e+003,4.1851284180e+003,4.1774360352e+003,4.1800000000e+003,4.1369228516e+003,4.1666665039e+003,4.1323076172e+003,4.1538461914e+003,4.1825639648e+003,4.0676923828e+003,4.1707690430e+003,4.1733334961e+003,4.1123076172e+003,4.1856411133e+003,
1.1796875000e+000,4.1815385742e+003,4.1897436523e+003,4.1769228516e+003,4.1784614258e+003,4.1615385742e+003,4.1671796875e+003,4.1297436523e+003,4.1692309570e+003,4.1841025391e+003,4.0789743652e+003,4.1641025391e+003,4.1728203125e+003,4.1153847656e+003,4.1846152344e+003,
1.1875000000e+000,4.1825639648e+003,4.1784614258e+003,4.1784614258e+003,4.1764101563e+003,4.1461538086e+003,4.1635898438e+003,4.1030771484e+003,4.1553847656e+003,4.1820512695e+003,4.0507692871e+003,4.1625639648e+003,4.1707690430e+003,4.0958974609e+003,4.1835898438e+003,
1.1953125000e+000,4.1820512695e+003,4.1671796875e+003,4.1753847656e+003,4.1800000000e+003,4.0851281738e+003,4.1569228516e+003,4.0810256348e+003,4.1379487305e+003,4.1810258789e+003,4.0066667480e+003,4.1666665039e+003,4.1682050781e+003,4.0748718262e+003,4.1810258789e+003,
1.2031250000e+000,4.1815385742e+003,4.1692309570e+003,4.1753847656e+003,4.1805126953e+003,4.0712819824e+003,4.1538461914e+003,4.0794870605e+003,4.1410258789e+003,4.1830771484e+003,4.0020512695e+003,4.1625639648e+003,4.1723076172e+003,4.0625642090e+003,4.1825639648e+003,
1.2109375000e+000,4.1815385742e+003,4.1692309570e+003,4.1753847656e+003,4.1805126953e+003,4.0712819824e+003,4.1538461914e+003,4.0794870605e+003,4.1410258789e+003,4.1830771484e+003,4.0020512695e+003,4.1625639648e+003,4.1723076172e+003,4.0625642090e+003,4.1825639648e+003,
1.2187500000e+000,4.1789741211e+003,4.1661538086e+003,4.1794873047e+003,4.1769228516e+003,4.0569230957e+003,4.1553847656e+003,4.0584614258e+003,4.1292309570e+003,4.1830771484e+003,3.9943588867e+003,4.1584614258e+003,4.1748715820e+003,4.0405129395e+003,4.1825639648e+003,
1.2265625000e+000,4.1774360352e+003,4.1564101563e+003,4.1779487305e+003,4.1758974609e+003,4.0205129395e+003,4.1548715820e+003,4.0323076172e+003,4.1133334961e+003,4.1810258789e+003,3.9835898438e+003,4.1620512695e+003,4.1676923828e+003,4.0287180176e+003,4.1784614258e+003,
1.2343750000e+000,4.1810258789e+003,4.1538461914e+003,4.1784614258e+003,4.1800000000e+003,4.0323076172e+003,4.1538461914e+003,4.0220512695e+003,4.1148715820e+003,4.1820512695e+003,3.9866667480e+003,4.1676923828e+003,4.1702563477e+003,4.0389743652e+003,4.1815385742e+003,
1.2421875000e+000,4.1774360352e+003,4.1538461914e+003,4.1779487305e+003,4.1800000000e+003,4.0507692871e+003,4.1543588867e+003,4.0107692871e+003,4.1107690430e+003,4.1830771484e+003,3.9779487305e+003,4.1641025391e+003,4.1748715820e+003,4.0348718262e+003,4.1805126953e+003,
1.2500000000e+000,4.1743588867e+003,4.1523076172e+003,4.1758974609e+003,4.1758974609e+003,4.0241025391e+003,4.1543588867e+003,4.0020512695e+003,4.1000000000e+003,4.1830771484e+003,3.9692307129e+003,4.1594873047e+003,4.1728203125e+003,4.0189743652e+003,4.1774360352e+003,
1.2578125000e+000,4.1810258789e+003,4.1548715820e+003,4.1774360352e+003,4.1774360352e+003,4.0056411133e+003,4.1528203125e+003,4.0071794434e+003,4.1005126953e+003,4.1830771484e+003,3.9702563477e+003,4.1620512695e+003,4.1717949219e+003,4.0210256348e+003,4.1810258789e+003,
1.2656250000e+000,4.1830771484e+003,4.1538461914e+003,4.1774360352e+003,4.1789741211e+003,3.9964101563e+003,4.1528203125e+003,4.0035898438e+003,4.0994873047e+003,4.1830771484e+003,3.9758974609e+003,4.1615385742e+003,4.1707690430e+003,4.0276923828e+003,4.1789741211e+003,
1.2734375000e+000,4.1805126953e+003,4.1502563477e+003,4.1774360352e+003,4.1764101563e+003,3.9830769043e+003,4.1538461914e+003,3.9871794434e+003,4.0892307129e+003,4.1825639648e+003,3.9907692871e+003,4.1620512695e+003,4.1728203125e+003,4.0205129395e+003,4.1784614258e+003,
1.2812500000e+000,4.1789741211e+003,4.1507690430e+003,4.1769228516e+003,4.1753847656e+003,3.9964101563e+003,4.1538461914e+003,3.9851281738e+003,4.0923076172e+003,4.1825639648e+003,3.9876923828e+003,4.1646152344e+003,4.1712822266e+003,4.0153845215e+003,4.1789741211e+003,
1.2890625000e+000,4.1805126953e+003,4.1533334961e+003,4.1758974609e+003,4.1774360352e+003,4.0071794434e+003,4.1543588867e+003,3.9964101563e+003,4.1025639648e+003,4.1835898438e+003,3.9671794434e+003,4.1646152344e+003,4.1707690430e+003,4.0215385742e+003,4.1794873047e+003,
